id|name|cost|type|power|toughness|oracleText|edition|rarity|colorType|cmc
25924|Shivan Wurm|{3}{R}{G}|Creature - Wurm|7|7|Trample <br>When Shivan Wurm comes into play, return a red or green creature you control to its owner's hand.|Planeshift|Rare|null|0
23160|Shivan Zombie|{B}{R}|Creature - Barbarian Zombie|2|2|Protection from white|Invasion|Common|null|0
25925|Silver Drake|{1}{W}{U}|Creature - Drake|3|3|Flying <br>When Silver Drake comes into play, return a white or blue creature you control to its owner's hand.|Planeshift|Common|null|0
97078|Simic Guildmage|{G/U}{G/U}|Creature - Elf Wizard|2|2|<i>({G/U} can be paid with either {G} or {U}.)</i> <br>{1}{G}: Move a +1/+1 counter from target creature onto another target creature with the same controller. <br>{1}{U}: Attach target Aura enchanting a permanent to another permanent with the same controller.|Dissension|Uncommon|null|0
111204|Simic Sky Swallower|{5}{G}{U}|Creature - Leviathan|6|6|Flying, trample, shroud <i>(This permanent can't be the target of spells or abilities.)</i>|Dissension|Rare|null|0
23175|Simoon|{R}{G}|Instant| | |Simoon deals 1 damage to each creature target opponent controls.|Invasion|Uncommon|null|0
1683|Sir Shandlar of Eberyn|{4}{G}{W}|Legendary Creature - Human Knight|4|7| |Legends|Uncommon|null|0
83746|Sisters of Stone Death|{4}{B}{B}{G}{G}|Legendary Creature - Gorgon|7|5|{G}: Target creature blocks Sisters of Stone Death this turn if able. <br>{B}{G}: Remove from the game target creature blocking or blocked by Sisters of Stone Death. <br>{2}{B}: Put a creature card removed from the game with Sisters of Stone Death into play under your control.|Ravnica: City of Guilds|Rare|null|0
1684|Sivitri Scarzam|{5}{U}{B}|Legendary Creature - Human|6|4| |Legends|Uncommon|null|0
97222|Skarrgan Skybreaker|{4}{R}{R}{G}|Creature - Giant Shaman|3|3|Bloodthirst 3 <i>(If an opponent was dealt damage this turn, this creature comes into play with three +1/+1 counters on it.)</i> <br>{1}, Sacrifice Skarrgan Skybreaker: Skarrgan Skybreaker deals damage equal to its power to target creature or player.|Guildpact|Uncommon|null|0
2737|Skeleton Ship|{3}{U}{B}|Legendary Creature - Skeleton|0|3|When you control no Islands, sacrifice Skeleton Ship. <br>{T}: Put a -1/-1 counter on target creature.|Ice Age|Rare|null|0
97109|Sky Hussar|{3}{W}{U}|Creature - Human Knight|4|3|Flying <br>When Sky Hussar comes into play, untap all creatures you control. <br>Forecast - Tap two untapped white and/or blue creatures you control, Reveal Sky Hussar from your hand: Draw a card. <i>(Play this ability only during your upkeep and only once each turn.)</i>|Dissension|Uncommon|null|0
4917|Sky Spirit|{1}{W}{U}|Creature - Spirit|2|2|Flying, first strike|Tempest|Uncommon|null|0
109082|Skyknight Legionnaire|{1}{R}{W}|Creature - Human Knight|2|2|Flying, haste|Ravnica: City of Guilds|Common|null|0
23168|Sleeper's Robe|{U}{B}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature has fear. <br>Whenever enchanted creature deals combat damage to an opponent, you may draw a card.|Invasion|Uncommon|null|0
23149|Slinking Serpent|{2}{U}{B}|Creature - Serpent|2|3|Forestwalk|Invasion|Uncommon|null|0
136146|Sliver Legion|{W}{U}{B}{R}{G}|Legendary Creature - Sliver|7|7|All Sliver creatures get +1/+1 for each other Sliver in play.|Future Sight|Rare|null|0
45166|Sliver Overlord|{W}{U}{B}{R}{G}|Legendary Creature - Sliver Mutant|7|7|{3}: Search your library for a Sliver card, reveal that card, and put it into your hand. Then shuffle your library. <br>{3}: Gain control of target Sliver. <i>(This effect doesn't end at end of turn.)</i>|Scourge|Rare|null|0
79840|Sliver Queen|{W}{U}{B}{R}{G}|Legendary Creature - Sliver|7|7|{2}: Put a 1/1 colorless Sliver creature token into play.|Magic Online Promo Cards|Rare|null|0
23179|Smoldering Tar|{2}{B}{R}|Enchantment| | |At the beginning of your upkeep, target player loses 1 life. <br> <br>Sacrifice Smoldering Tar: Smoldering Tar deals 4 damage to target creature. Play this ability only any time you could play a sorcery.|Invasion|Uncommon|null|0
1685|Sol'kanar the Swamp King|{2}{U}{B}{R}|Legendary Creature - Demon|5|5|Swampwalk <br>Whenever a player plays a black spell, you gain 1 life.|Legends|Rare|null|0
4918|Soltari Guerrillas|{2}{W}{R}|Creature - Soltari Soldier|3|2|Shadow <I>(This creature can block or be blocked by only creatures with shadow.)</I> <br>{0}: The next time Soltari Guerrillas would deal combat damage to defending player this turn, it deals that damage to target creature instead.|Tempest|Rare|null|0
26822|Soul Link|{1}{W}{B}|Enchantment - Aura| | |Enchant creature <br>Whenever enchanted creature deals damage, you gain that much life.  <br>Whenever enchanted creature is dealt damage, you gain that much life.|Apocalypse|Common|null|0
97231|Souls of the Faultless|{W}{B}{B}|Creature - Spirit|0|4|Defender <i>(This creature can't attack.)</i> <br>Whenever Souls of the Faultless is dealt combat damage, you gain that much life and attacking player loses that much life.|Guildpact|Uncommon|null|0
25935|Sparkcaster|{2}{R}{G}|Creature - Kavu|5|3|When Sparkcaster comes into play, return a red or green creature you control to its owner's hand. <br>When Sparkcaster comes into play, it deals 1 damage to target player.|Planeshift|Uncommon|null|0
3555|Spatial Binding|{U}{B}|Enchantment| | |Pay 1 life: Until your next upkeep step, target permanent can't phase out.|Mirage|Uncommon|null|0
2738|Spectral Shield|{1}{W}{U}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature gets +0/+2 and can't be the target of spells.|Ice Age|Uncommon|null|0
23189|Spinal Embrace|{3}{U}{U}{B}|Instant| | |Play Spinal Embrace only during combat. <br> <br>Untap target creature you don't control and gain control of it. It gains haste until end of turn. At end of turn, sacrifice it. If you do, you gain life equal to its toughness.|Invasion|Rare|null|0
109679|Spined Sliver|{R}{G}|Creature - Sliver|2|2|Whenever a Sliver becomes blocked, that Sliver gets +1/+1 until end of turn for each creature blocking it.|Time Spiral "Timeshifted"|Special|null|0
28009|Spiritmonger|{3}{B}{G}|Creature - Beast|6|6|Whenever Spiritmonger deals damage to a creature, put a +1/+1 counter on Spiritmonger. <br>{B}: Regenerate Spiritmonger. <br>{G}: Spiritmonger becomes the color of your choice until end of turn.|Apocalypse|Rare|null|0
4919|Spontaneous Combustion|{1}{B}{R}|Instant| | |As an additional cost to play Spontaneous Combustion, sacrifice a creature. <br> <br>Spontaneous Combustion deals 3 damage to each creature.|Tempest|Uncommon|null|0
3744|Squandered Resources|{B}{G}|Enchantment| | |Sacrifice a land: Add to your mana pool one mana of any type the sacrificed land could produce.|Visions|Rare|null|0
26785|Squee's Embrace|{R}{W}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature gets +2/+2. <br>When enchanted creature is put into a graveyard, return that card to its owner's hand.|Apocalypse|Common|null|0
26831|Squee's Revenge|{1}{U}{R}|Sorcery| | |Choose a number. Flip a coin that many times or until you lose a flip, whichever comes first. If you win all the flips, draw two cards for each flip.|Apocalypse|Uncommon|null|0
25752|Stalking Assassin|{1}{U}{B}|Creature - Human Assassin|1|1|{3}{U}, {T}: Tap target creature. <br>{3}{B}, {T}: Destroy target tapped creature.|Invasion|Rare|null|0
1686|Stangg|{4}{R}{G}|Legendary Creature - Human Warrior|3|4|When Stangg comes into play, if Stangg is in play, put a legendary 3/4 red and green Human Warrior creature token named Stangg Twin into play. When Stangg leaves play, remove that token from the game. When that token leaves play, sacrifice Stangg.|Legends|Rare|null|0
25929|Steel Leaf Paladin|{4}{G}{W}|Creature - Elf Knight|4|4|First strike <br>When Steel Leaf Paladin comes into play, return a green or white creature you control to its owner's hand.|Planeshift|Common|null|0
23181|Sterling Grove|{G}{W}|Enchantment| | |All other enchantments you control have shroud. <i>(They can't be the targets of spells or abilities.)</i> <br>{1}, Sacrifice Sterling Grove: Search your library for an enchantment card and reveal that card. Shuffle your library, then put the card on top of it.|Invasion|Uncommon|null|0
96928|Stitch in Time|{1}{U}{R}|Sorcery| | |Flip a coin. If you win the flip, take an extra turn after this one.|Guildpact|Rare|null|0
118915|Stonebrow, Krosan Hero|{3}{R}{G}|Legendary Creature - Centaur Warrior|4|4|Trample <br>Whenever a creature you control with trample attacks, it gets +2/+2 until end of turn.|Time Spiral|Rare|null|0
2739|Storm Spirit|{3}{G}{W}{U}|Creature - Elemental Spirit|3|3|Flying <br>{T}: Storm Spirit deals 2 damage to target creature.|Ice Age|Rare|null|0
2740|Stormbind|{1}{R}{G}|Enchantment| | |{2}, Discard a card at random: Stormbind deals 2 damage to target creature or player.|Ice Age|Rare|null|0
106575|Streetbreaker Wurm|{3}{R}{G}|Creature - Wurm|6|4| |Guildpact|Common|null|0
27583|Suffocating Blast|{1}{U}{U}{R}|Instant| | |Counter target spell and Suffocating Blast deals 3 damage to target creature.|Apocalypse|Rare|null|0
3745|Suleiman's Legacy|{R}{W}|Enchantment| | |When Suleiman's Legacy comes into play, destroy all Djinns and Efreets. They can't be regenerated. <br>Whenever a Djinn or Efreet comes into play, destroy it. It can't be regenerated.|Visions|Rare|null|0
1687|Sunastian Falconer|{3}{R}{G}|Legendary Creature - Human Shaman|4|4|{T}: Add {2} to your mana pool.|Legends|Uncommon|null|0
89070|Sunhome Enforcer|{2}{R}{W}|Creature - Giant Soldier|2|4|Whenever Sunhome Enforcer deals combat damage, you gain that much life. <br>{1}{R}: Sunhome Enforcer gets +1/+0 until end of turn.|Ravnica: City of Guilds|Uncommon|null|0
3228|Surge of Strength|{R}{G}|Instant| | |As an additional cost to play Surge of Strength, discard a red or green card. <br>Target creature gains trample and gets +X/+0 until end of turn, where X is its converted mana cost.|Alliances|Uncommon|null|0
107284|Swift Silence|{2}{W}{U}{U}|Instant| | |Counter all other spells. Draw a card for each spell countered this way.|Dissension|Rare|null|0
140172|Sygg, River Guide|{W}{U}|Legendary Creature - Merfolk Wizard|2|2|Islandwalk <br>{1}{W}: Target Merfolk you control gains protection from the color of your choice until end of turn.|Lorwyn|Rare|null|0
89092|Szadek, Lord of Secrets|{3}{U}{U}{B}{B}|Legendary Creature - Vampire|5|5|Flying <br>If Szadek, Lord of Secrets would deal combat damage to a player, instead put that many +1/+1 counters on Szadek and that player puts that many cards from the top of his or her library into his or her graveyard.|Ravnica: City of Guilds|Rare|null|0
121262|Tamanoa|{R}{G}{W}|Creature - Spirit|2|4|Whenever a noncreature source you control deals damage, you gain that much life.|Coldsnap|Rare|null|0
23167|Teferi's Moat|{3}{W}{U}|Enchantment| | |As Teferi's Moat comes into play, choose a color. <br>Creatures of the chosen color without flying can't attack you.|Invasion|Rare|null|0
3746|Tempest Drake|{1}{W}{U}|Creature - Drake|2|2|Flying, vigilance|Visions|Uncommon|null|0
25832|Temporal Spring|{1}{G}{U}|Sorcery| | |Put target permanent on top of its owner's library.|Apocalypse|Common|null|0
124075|Teneb, the Harvester|{3}{B}{G}{W}|Legendary Creature - Dragon|6|6|Flying <br>Whenever Teneb, the Harvester deals combat damage to a player, you may pay {2}{B}. If you do, put target creature card in a graveyard into play under your control.|Planar Chaos|Rare|null|0
25871|Terminate|{B}{R}|Instant| | |Destroy target creature. It can't be regenerated.|Planeshift|Common|null|0
1688|Tetsuo Umezawa|{U}{B}{R}|Legendary Creature - Human Archer|3|3|Tetsuo Umezawa can't be the target of Aura spells. <br>{U}{B}{B}{R}, {T}: Destroy target tapped or blocking creature.|Legends|Rare|null|0
83546|Teysa, Orzhov Scion|{1}{W}{B}|Legendary Creature - Human Advisor|2|3|Sacrifice three white creatures: Remove target creature from the game. <br>Whenever another black creature you control is put into a graveyard from play, put a 1/1 white Spirit creature token with flying into play.|Guildpact|Rare|null|0
31835|Thaumatog|{1}{G}{W}|Creature - Atog|1|2|Sacrifice a land: Thaumatog gets +1/+1 until end of turn. <br>Sacrifice an enchantment: Thaumatog gets +1/+1 until end of turn.|Odyssey|Uncommon|null|0
1689|The Lady of the Mountain|{4}{R}{G}|Legendary Creature - Giant|5|5| |Legends|Uncommon|null|0
83611|Thundersong Trumpeter|{R}{W}|Creature - Human Soldier|2|1|{T}: Target creature can't attack or block this turn.|Ravnica: City of Guilds|Common|null|0
97208|Tibor and Lumia|{2}{U}{R}|Legendary Creature - Human Wizard|3|3|Whenever you play a blue spell, target creature gains flying until end of turn. <br>Whenever you play a red spell, Tibor and Lumia deals 1 damage to each creature without flying.|Guildpact|Rare|null|0
2882|Tobias Andrion|{3}{W}{U}|Legendary Creature - Human Advisor|4|4| |Chronicles|Uncommon|null|0
89110|Tolsimir Wolfblood|{4}{G}{W}|Legendary Creature - Elf Warrior|3|4|Other green creatures you control get +1/+1. <br>Other white creatures you control get +1/+1. <br>{T}: Put a legendary 2/2 green and white Wolf creature token named Voja into play.|Ravnica: City of Guilds|Rare|null|0
1692|Tor Wauki|{2}{B}{B}{R}|Legendary Creature - Human Archer|3|3|{T}: Tor Wauki deals 2 damage to target attacking or blocking creature.|Legends|Uncommon|null|0
1693|Torsten Von Ursus|{3}{G}{G}{W}|Legendary Creature - Human Soldier|5|5| |Legends|Uncommon|null|0
23210|Treva, the Renewer|{3}{G}{W}{U}|Legendary Creature - Dragon|6|6|Flying <br>Whenever Treva, the Renewer deals combat damage to a player, you may pay {2}{W}. If you do, choose a color. You gain 1 life for each permanent of that color.|Invasion|Rare|null|0
25866|Treva's Charm|{G}{W}{U}|Instant| | |Choose one - Destroy target enchantment; or remove target attacking creature from the game; or draw a card, then discard a card.|Planeshift|Uncommon|null|0
97112|Trygon Predator|{1}{G}{U}|Creature - Beast|2|3|Flying <br>Whenever Trygon Predator deals combat damage to a player, you may destroy target artifact or enchantment that player controls.|Dissension|Uncommon|null|0
23321|Tsabo Tavoc|{5}{B}{R}|Legendary Creature - Horror|7|4|First strike, protection from legendary creatures <br>{B}{B}, {T}: Destroy target legendary creature. It can't be regenerated.|Invasion|Rare|null|0
1694|Tuknir Deathlock|{R}{R}{G}{G}|Legendary Creature - Human Wizard|2|2|Flying <br>{R}{G}, {T}: Target creature gets +2/+2 until end of turn.|Legends|Rare|null|0
97114|Twinstrike|{3}{B}{R}|Instant| | |Twinstrike deals 2 damage to each of two target creatures. <br><i>Hellbent</i> - Destroy those creatures instead if you have no cards in hand.|Dissension|Uncommon|null|0
89052|Twisted Justice|{4}{U}{B}|Sorcery| | |Target player sacrifices a creature. You draw cards equal to that creature's power.|Ravnica: City of Guilds|Uncommon|null|0
97212|Ulasht, the Hate Seed|{2}{R}{G}|Legendary Creature - Hellion Hydra|0|0|Ulasht, the Hate Seed comes into play with a +1/+1 counter on it for each other red creature you control and a +1/+1 counter on it for each other green creature you control. <br>{1}, Remove a +1/+1 counter from Ulasht: Choose one - Ulasht deals 1 damage to target creature; or put a 1/1 green Saproling creature token into play.|Guildpact|Rare|null|0
23190|Undermine|{U}{U}{B}|Instant| | |Counter target spell. Its controller loses 3 life.|Invasion|Rare|null|0
3556|Unfulfilled Desires|{1}{U}{B}|Enchantment| | |{1}, Pay 1 life: Draw a card, then discard a card.|Mirage|Rare|null|0
25975|Urborg Drake|{1}{U}{B}|Creature - Drake|2|3|Flying <br>Urborg Drake attacks each turn if able.|Invasion|Uncommon|null|0
1695|Ur-Drago|{3}{U}{U}{B}{B}|Legendary Creature - Elemental|4|4|First strike <br>Creatures with swampwalk can be blocked as though they didn't have swampwalk.|Legends|Rare|null|0
25918|Urza's Guilt|{2}{U}{B}|Sorcery| | |Each player draws two cards, then discards three cards, then loses 4 life.|Planeshift|Rare|null|0
1696|Vaevictis Asmadi|{2}{B}{B}{R}{R}{G}{G}|Legendary Creature - Elder Dragon|7|7|Flying <br>At the beginning of your upkeep, sacrifice Vaevictis Asmadi unless you pay {B}{R}{G}. <br>{B}: Vaevictis Asmadi gets +1/+0 until end of turn. <br>{R}: Vaevictis Asmadi gets +1/+0 until end of turn. <br>{G}: Vaevictis Asmadi gets +1/+0 until end of turn.|Legends|Rare|null|0
29969|Vampiric Dragon|{6}{B}{R}|Creature - Vampire Dragon|5|5|Flying <br>Whenever a creature dealt damage by Vampiric Dragon this turn is put into a graveyard, put a +1/+1 counter on Vampiric Dragon. <br>{1}{R}: Vampiric Dragon deals 1 damage to target creature.|Odyssey|Rare|null|0
121187|Vanish into Memory|{2}{W}{U}|Instant| | |Remove target creature from the game. You draw cards equal to that creature's power. At the beginning of your next upkeep, return that card to play under its owner's control. If you do, discard cards equal to its toughness.|Coldsnap|Uncommon|null|0
109759|Vhati il-Dal|{2}{B}{G}|Legendary Creature - Human Warrior|3|3|{T}: Target creature's power or toughness becomes 1 until end of turn.|Time Spiral "Timeshifted"|Special|null|0
3747|Viashivan Dragon|{2}{R}{R}{G}{G}|Creature - Dragon|4|4|Flying <br>{R}: Viashivan Dragon gets +1/+0 until end of turn. <br>{G}: Viashivan Dragon gets +0/+1 until end of turn.|Visions|Rare|null|0
23151|Vicious Kavu|{1}{B}{R}|Creature - Kavu|2|2|Whenever Vicious Kavu attacks, it gets +2/+0 until end of turn.|Invasion|Uncommon|null|0
5197|Victual Sliver|{G}{W}|Creature - Sliver|2|2|All Slivers have "{2}, Sacrifice this permanent: You gain 4 life."|Stronghold|Uncommon|null|0
107293|Vigean Hydropon|{1}{G}{U}|Creature - Plant Mutant|0|0|Graft 5 <i>(This creature comes into play with five +1/+1 counters on it. Whenever another creature comes into play, you may move a +1/+1 counter from this creature onto it.)</i> <br>Vigean Hydropon can't attack or block.|Dissension|Common|null|0
97120|Vigean Intuition|{3}{G}{U}|Instant| | |Choose a card type, then reveal the top four cards of your library. Put all cards of the chosen type revealed this way into your hand and the rest into your graveyard.|Dissension|Uncommon|null|0
23188|Vile Consumption|{1}{U}{B}|Enchantment| | |All creatures have "At the beginning of your upkeep, sacrifice this creature unless you pay 1 life."|Invasion|Rare|null|0
19135|Vindicate|{1}{W}{B}|Sorcery| | |Destroy target permanent.|Apocalypse|Rare|null|0
3557|Vitalizing Cascade|{X}{G}{W}|Instant| | |You gain X+3 life.|Mirage|Uncommon|null|0
23159|Vodalian Zombie|{U}{B}|Creature - Merfolk Zombie|2|2|Protection from green|Invasion|Common|null|0
23200|Void|{3}{B}{R}|Sorcery| | |Choose a number. Destroy all artifacts and creatures with converted mana cost equal to that number. Then target player reveals his or her hand and discards all nonland cards with converted mana cost equal to the number.|Invasion|Rare|null|0
97096|Voidslime|{G}{U}{U}|Instant| | |Counter target spell, activated ability, or triggered ability. <i>(Mana abilities can't be targeted.)</i>|Dissension|Rare|null|0
23203|Voracious Cobra|{2}{R}{G}|Creature - Snake|2|2|First strike <br> <br>Whenever Voracious Cobra deals combat damage to a creature, destroy that creature.|Invasion|Uncommon|null|0
124057|Vorosh, the Hunter|{3}{G}{U}{B}|Legendary Creature - Dragon|6|6|Flying <br>Whenever Vorosh, the Hunter deals combat damage to a player, you may pay {2}{G}. If you do, put six +1/+1 counters on Vorosh.|Planar Chaos|Rare|null|0
89082|Vulturous Zombie|{3}{B}{G}|Creature - Plant Zombie|3|3|Flying <br>Whenever a card is put into an opponent's graveyard from anywhere, put a +1/+1 counter on Vulturous Zombie.|Ravnica: City of Guilds|Rare|null|0
3229|Wandering Mage|{W}{U}{B}|Creature - Human Cleric Wizard|0|3|{W}, Pay 1 life: Prevent the next 2 damage that would be dealt to target creature this turn. <br>{U}: Prevent the next 1 damage that would be dealt to target Cleric or Wizard creature this turn. <br>{B}, Put a -1/-1 counter on a creature you control: Prevent the next 2 damage that would be dealt to target player this turn.|Alliances|Rare|null|0
3558|Warping Wurm|{2}{G}{U}|Creature - Wurm|1|1|Phasing <br> <br>At the beginning of your upkeep, you may pay {2}{G}{U}. If you don't, Warping Wurm phases out. <br> <br>When Warping Wurm phases in, put a +1/+1 counter on it.|Mirage|Rare|null|0
83625|Watchwolf|{G}{W}|Creature - Wolf|3|3| |Ravnica: City of Guilds|Uncommon|null|0
96903|Wee Dragonauts|{1}{U}{R}|Creature - Faerie Wizard|1|3|Flying <br>Whenever you play an instant or sorcery spell, Wee Dragonauts gets +2/+0 until end of turn.|Guildpact|Common|null|0
3559|Wellspring|{1}{G}{W}|Enchantment - Aura| | |Enchant land <br>When Wellspring comes into play, gain control of enchanted land until end of turn. <br>At the beginning of your upkeep, untap enchanted land. You gain control of that land until end of turn.|Mirage|Rare|null|0
96934|Wild Cantor|{R/G}|Creature - Human Druid|1|1|<i>({R/G} can be paid with either {R} or {G}.)</i> <br>Sacrifice Wild Cantor: Add one mana of any color to your mana pool.|Guildpact|Common|null|0
121191|Wilderness Elemental|{1}{R}{G}|Creature - Elemental|*|3|Trample <br>Wilderness Elemental's power is equal to the number of nonbasic lands your opponents control.|Coldsnap|Uncommon|null|0
3560|Windreaper Falcon|{1}{R}{G}|Creature - Bird|1|1|Flying, protection from blue|Mirage|Uncommon|null|0
97094|Windreaver|{3}{W}{U}|Creature - Elemental|1|3|Flying <br>{W}: Windreaver gains vigilance until end of turn. <br>{W}: Windreaver gets +0/+1 until end of turn. <br>{U}: Switch Windreaver's power and toughness until end of turn. <br>{U}: Return Windreaver to its owner's hand.|Dissension|Rare|null|0
2741|Wings of Aesthir|{W}{U}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature gets +1/+0 and has flying and first strike.|Ice Age|Uncommon|null|0
24118|Wings of Hope|{W}{U}|Enchantment - Aura| | |Enchant creature <br>Enchanted creature gets +1/+3 and has flying.|Invasion|Common|null|0
3230|Winter's Night|{G}{W}{R}|World Enchantment| | |Whenever a snow land is tapped for mana, its controller adds one mana of that type to his or her mana pool. That land doesn't untap during its controller's next untap step.|Alliances|Rare|null|0
107090|Witch-Maw Nephilim|{G}{W}{U}{B}|Creature - Nephilim|1|1|Whenever you play a spell, you may put two +1/+1 counters on Witch-Maw Nephilim. <br>Whenever Witch-Maw Nephilim attacks, it gains trample until end of turn if its power is 10 or greater.|Guildpact|Rare|null|0
4921|Wood Sage|{U}{G}|Creature - Human Druid|1|1|{T}: Name a creature card. Reveal the top four cards of your library and put all of them with that name into your hand. Put the rest into your graveyard.|Tempest|Rare|null|0
83747|Woodwraith Corrupter|{3}{B}{B}{G}|Creature - Elemental Horror|3|6|{1}{B}{G}, {T}: Target Forest becomes a 4/4 black and green Elemental Horror creature. It's still a land.|Ravnica: City of Guilds|Rare|null|0
83908|Woodwraith Strangler|{2}{B}{G}|Creature - Plant Zombie|2|2|Remove a creature card in your graveyard from the game: Regenerate Woodwraith Strangler.|Ravnica: City of Guilds|Common|null|0
140226|Wort, Boggart Auntie|{2}{B}{R}|Legendary Creature - Goblin Shaman|3|3|Fear <br>At the beginning of your upkeep, you may return target Goblin card from your graveyard to your hand.|Lorwyn|Rare|null|0
107693|Wreak Havoc|{2}{R}{G}|Sorcery| | |Wreak Havoc can't be countered by spells or abilities. <br>Destroy target artifact or land.|Guildpact|Uncommon|null|0
111202|Wrecking Ball|{2}{B}{R}|Instant| | |Destroy target creature or land.|Dissension|Common|null|0
140229|Wydwen, the Biting Gale|{2}{U}{B}|Legendary Creature - Faerie Wizard|3|3|Flash <br>Flying <br>{U}{B}, Pay 1 life: Return Wydwen, the Biting Gale to its owner's hand.|Lorwyn|Rare|null|0
1697|Xira Arien|{B}{R}{G}|Legendary Creature - Insect Wizard|1|2|Flying <br>{B}{R}{G}, {T}: Target player draws a card.|Legends|Rare|null|0
23161|Yavimaya Barbarian|{R}{G}|Creature - Elf Barbarian|2|2|Protection from blue|Invasion|Common|null|0
23174|Yavimaya Kavu|{2}{R}{G}|Creature - Kavu|*|*|Yavimaya Kavu's power is equal to the number of red creatures in play. <br>Yavimaya Kavu's toughness is equal to the number of green creatures in play.|Invasion|Uncommon|null|0
19132|Yavimaya's Embrace|{5}{G}{U}{U}|Enchantment - Aura| | |Enchant creature <br>You control enchanted creature. <br>Enchanted creature gets +2/+2 and has trample.|Apocalypse|Rare|null|0
107093|Yore-Tiller Nephilim|{W}{U}{B}{R}|Creature - Nephilim|2|2|Whenever Yore-Tiller Nephilim attacks, return target creature card from your graveyard to play tapped and attacking.|Guildpact|Rare|null|0
3561|Zebra Unicorn|{2}{G}{W}|Creature - Unicorn|2|2|Lifelink <i>(Whenever this creature deals damage, you gain that much life.)</i>|Mirage|Uncommon|null|0
121162|Zur the Enchanter|{1}{W}{U}{B}|Legendary Creature - Human Wizard|1|4|Flying <br>Whenever Zur the Enchanter attacks, you may search your library for an enchantment card with converted mana cost 3 or less and put it into play. If you do, shuffle your library.|Coldsnap|Rare|null|0
